Treatment;Time;Species_Tissue;N;mean;sd;se
74;P;0;0然_TS;5;-35.487713188;0.687538976033176;0.307476777518156
75;P;0;50然_TR;5;16.688049976;18.9374764192881;8.46909691916552
76;P;0;50然_TS;5;-34.659148882;0.595004599775803;0.26609414640475
77;P;0;500然_TR;5;119.618545874;83.3536744788956;37.27689646184
78;P;0;500然_TS;5;-34.635370812;0.585433359985006;0.261813757844516
79;P;3;0然_TR;5;-35.338654608;0.934020733246772;0.417706770386796
80;P;3;0然_TS;5;-37.368414828;0.224249731400813;0.100287528669657
81;P;3;50然_TR;5;11.3678223376;26.5402275751166;11.869150599255
82;P;3;50然_TS;5;-36.665486134;0.169721902905651;0.0759019424335308
83;P;3;500然_TR;5;262.94974674;51.5104107164501;23.0361559821832
84;P;3;500然_TS;5;-35.805074276;0.958029207878811;0.42844368664946
